fecha,tmed,tmax,tmin,prec,velmedia,racha,sol,hrMedia,temp_categoria,humedad_categoria,viento_categoria,lluvia_categoria,sol_categoria,descripcion_dia
2024-12-03,17.4,23.6,11.1,0.0,3.6,8.9,7.1,71.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-12-04,16.4,19.3,13.6,0.0,6.1,13.9,6.9,65.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-12-05,16.0,22.2,9.8,0.0,5.0,14.4,7.8,60.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-12-06,16.6,22.5,10.8,0.0,2.8,10.3,8.4,72.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-12-07,19.4,24.0,14.8,0.0,9.7,20.0,6.9,55.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-12-08,15.8,20.6,11.0,0.0,6.1,18.6,6.4,41.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-12-09,12.4,16.3,8.6,0.0,6.9,15.0,8.4,39.0,Frío,Seco,Brisa,Sin lluvia,Soleado,"Frío, Seco, Brisa, Sin lluvia, Soleado."
2024-12-10,11.7,17.8,5.6,0.0,2.5,12.8,8.4,51.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-12-11,9.2,15.2,3.3,1.5,2.2,7.2,2.5,69.0,Frío,Húmedo,Brisa,Lluvia notable,Nublado,"Frío, Húmedo, Brisa, Lluvia notable, Nublado."
2024-12-12,10.0,12.6,7.3,52.9,2.8,8.3,0.0,96.0,Frío,Húmedo,Brisa,Lluvia notable,Nublado,"Frío, Húmedo, Brisa, Lluvia notable, Nublado."
2024-12-13,12.4,16.6,8.1,0.0,1.4,6.1,3.0,88.0,Frío,Húmedo,Brisa,Sin lluvia,Nublado,"Frío, Húmedo, Brisa, Sin lluvia, Nublado."
2024-12-14,12.3,18.3,6.3,0.0,2.5,6.7,3.9,80.0,Frío,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Frío, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-12-15,12.4,17.9,6.9,0.0,2.8,7.8,3.4,82.0,Frío,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Frío, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-12-16,13.4,17.7,9.0,0.0,8.3,13.9,6.5,64.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-12-17,13.6,17.9,9.2,0.0,2.2,5.0,4.3,74.0,Frío,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Frío, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-12-18,13.6,19.1,8.2,0.0,2.2,5.8,6.7,88.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-12-19,17.3,22.9,11.7,1.7,3.3,11.4,2.2,65.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2024-12-20,16.3,20.1,12.5,0.0,4.7,11.4,7.9,73.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-12-21,12.8,17.3,8.3,0.0,3.6,9.2,5.6,77.0,Frío,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Frío, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-12-22,13.1,19.3,6.9,0.0,3.3,9.7,8.3,72.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-12-23,14.3,18.7,9.9,0.0,5.6,16.1,7.9,67.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-12-24,12.6,18.4,6.8,0.0,3.1,7.2,7.5,77.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-12-25,12.4,20.4,4.5,0.0,3.1,7.2,8.3,73.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-12-26,12.6,18.3,6.8,0.0,3.9,8.9,1.3,83.0,Frío,Húmedo,Brisa,Sin lluvia,Nublado,"Frío, Húmedo, Brisa, Sin lluvia, Nublado."
2024-12-27,15.9,17.4,14.4,0.0,5.8,11.4,3.8,69.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-12-28,13.6,17.7,9.6,0.0,3.6,10.8,5.8,70.0,Frío,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Frío, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-12-29,12.8,17.5,8.2,0.0,3.9,12.8,6.3,76.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-12-30,12.6,18.0,7.3,0.0,2.2,10.8,8.1,70.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-12-31,12.0,17.5,6.6,0.6,3.3,10.3,7.8,73.0,Frío,Húmedo,Brisa,Lluvia ligera,Soleado,"Frío, Húmedo, Brisa, Lluvia ligera, Soleado."
2025-01-01,11.4,16.8,6.0,0.0,3.1,8.3,8.1,75.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-01-02,11.4,17.9,4.8,0.0,2.8,8.3,8.4,73.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-01-03,12.5,20.5,4.5,0.0,5.0,11.4,7.8,60.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-01-04,13.9,19.8,8.0,0.0,5.8,11.7,4.8,48.0,Frío,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Frío, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2025-01-05,12.6,17.6,7.6,13.0,3.1,13.9,1.9,81.0,Frío,Húmedo,Brisa,Lluvia notable,Nublado,"Frío, Húmedo, Brisa, Lluvia notable, Nublado."
2025-01-06,14.0,17.8,10.2,2.7,2.8,11.7,4.6,81.0,Frío,Húmedo,Brisa,Lluvia notable,Parcialmente soleado,"Frío, Húmedo, Brisa, Lluvia notable, Parcialmente soleado."
2025-01-07,12.2,17.1,7.4,0.0,5.6,12.8,8.3,59.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-01-08,12.0,18.2,5.8,0.0,3.1,7.2,7.0,78.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-01-09,15.8,22.4,9.2,0.0,3.9,11.4,7.9,65.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-01-10,17.6,21.5,13.7,0.0,8.3,18.1,8.5,55.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-01-11,18.4,21.2,15.7,0.0,8.3,18.6,6.5,66.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-01-12,17.8,23.5,12.2,0.0,6.4,13.9,8.5,46.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-01-13,11.5,16.5,6.5,0.0,3.3,9.2,1.6,67.0,Frío,Húmedo,Brisa,Sin lluvia,Nublado,"Frío, Húmedo, Brisa, Sin lluvia, Nublado."
2025-01-14,9.9,15.9,3.9,0.0,3.3,11.4,2.8,58.0,Frío,Húmedo,Brisa,Sin lluvia,Nublado,"Frío, Húmedo, Brisa, Sin lluvia, Nublado."
2025-01-15,10.2,16.9,3.6,0.0,3.1,8.3,8.4,,Frío,Seco,Brisa,Sin lluvia,Soleado,"Frío, Seco, Brisa, Sin lluvia, Soleado."
2025-01-16,10.7,16.6,4.8,0.05,5.6,12.5,8.4,41.0,Frío,Húmedo,Brisa,Lluvia ligera,Soleado,"Frío, Húmedo, Brisa, Lluvia ligera, Soleado."
2025-01-17,11.6,16.1,7.1,2.4,1.7,6.7,6.3,73.0,Frío,Húmedo,Brisa,Lluvia notable,Soleado,"Frío, Húmedo, Brisa, Lluvia notable, Soleado."
2025-01-18,11.2,17.6,4.9,0.0,3.9,8.3,8.4,70.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-01-19,10.4,16.5,4.2,0.0,2.5,7.2,6.6,80.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-01-20,11.2,15.5,7.0,6.1,1.9,6.7,0.0,88.0,Frío,Húmedo,Brisa,Lluvia notable,Nublado,"Frío, Húmedo, Brisa, Lluvia notable, Nublado."
2025-01-21,13.6,19.7,7.5,0.0,3.1,5.8,6.4,78.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-01-22,14.8,21.2,8.3,0.0,2.5,10.3,7.3,68.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-01-23,15.6,21.5,9.7,0.0,1.9,6.1,8.3,76.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-01-24,14.2,20.4,8.1,0.0,3.6,7.2,8.5,78.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-01-25,14.6,20.9,8.3,0.0,2.5,6.7,2.6,71.0,Frío,Húmedo,Brisa,Sin lluvia,Nublado,"Frío, Húmedo, Brisa, Sin lluvia, Nublado."
2025-01-26,14.6,20.4,8.8,0.0,2.8,8.9,3.7,78.0,Frío,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Frío, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2025-01-27,18.6,21.7,15.4,0.0,2.8,12.5,2.1,78.0,Agradable,Húmedo,Brisa,Sin lluvia,Nublado,"Agradable, Húmedo, Brisa, Sin lluvia, Nublado."
2025-01-28,13.8,17.9,9.8,0.3,4.4,18.1,5.7,53.0,Frío,Húmedo,Brisa,Lluvia ligera,Parcialmente soleado,"Frío, Húmedo, Brisa, Lluvia ligera, Parcialmente soleado."
2025-01-29,12.2,15.5,8.8,4.2,1.9,8.3,1.9,66.0,Frío,Húmedo,Brisa,Lluvia notable,Nublado,"Frío, Húmedo, Brisa, Lluvia notable, Nublado."
2025-01-30,12.7,16.9,8.5,0.0,6.9,18.1,6.2,58.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-01-31,12.8,17.8,7.7,0.0,3.6,12.5,8.8,51.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-02-01,11.5,18.4,4.6,0.0,5.3,13.3,9.1,54.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-02-02,13.6,18.0,9.3,31.5,3.9,10.8,7.6,62.0,Frío,Húmedo,Brisa,Lluvia notable,Soleado,"Frío, Húmedo, Brisa, Lluvia notable, Soleado."
2025-02-03,12.0,13.5,10.4,2.1,7.5,16.1,0.0,84.0,Frío,Húmedo,Brisa,Lluvia notable,Nublado,"Frío, Húmedo, Brisa, Lluvia notable, Nublado."
2025-02-04,12.8,17.9,7.6,0.0,2.8,8.3,7.2,69.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-02-05,11.6,18.2,5.0,0.0,3.3,7.8,9.2,73.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-02-06,10.9,17.6,4.2,0.0,2.8,7.2,9.3,70.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-02-07,10.9,17.6,4.2,0.0,3.1,7.8,9.2,77.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-02-08,14.8,18.8,10.9,0.0,5.6,13.9,9.4,61.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-02-09,12.8,18.1,7.4,0.0,3.3,10.8,6.4,80.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-02-10,14.0,17.5,10.5,0.0,3.3,9.2,4.4,85.0,Frío,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Frío, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2025-02-11,14.6,17.4,11.9,0.0,3.9,9.7,7.0,81.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-02-12,14.7,19.1,10.3,0.0,4.7,12.8,9.1,62.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-02-13,15.2,20.1,10.2,0.0,4.4,12.5,9.6,56.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-02-14,13.4,20.6,6.2,0.0,4.2,7.8,9.7,65.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-02-15,12.2,18.9,5.5,0.0,2.8,7.2,3.9,68.0,Frío,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Frío, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2025-02-16,16.2,23.5,8.8,0.0,5.8,11.7,7.5,59.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-02-17,16.3,20.5,12.1,0.0,3.6,10.8,9.1,70.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-02-18,13.4,18.6,8.1,0.0,2.8,6.7,1.9,81.0,Frío,Húmedo,Brisa,Sin lluvia,Nublado,"Frío, Húmedo, Brisa, Sin lluvia, Nublado."
2025-02-19,15.5,20.6,10.4,0.0,4.7,9.7,8.0,82.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-02-20,14.8,19.3,10.3,0.0,3.1,9.7,7.4,82.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-02-21,14.4,17.5,11.2,0.2,3.3,8.9,1.2,80.0,Frío,Húmedo,Brisa,Lluvia ligera,Nublado,"Frío, Húmedo, Brisa, Lluvia ligera, Nublado."
2025-02-22,15.8,20.1,11.4,4.5,3.9,12.5,5.5,72.0,Agradable,Húmedo,Brisa,Lluvia notable,Parcialmente soleado,"Agradable, Húmedo, Brisa, Lluvia notable, Parcialmente soleado."
2025-02-23,16.0,20.8,11.2,0.0,4.4,11.7,10.1,57.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-02-24,13.2,19.3,7.0,0.0,3.9,7.8,8.2,72.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-02-25,16.4,23.2,9.6,0.0,5.3,13.9,6.4,52.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-02-26,15.0,18.8,11.3,0.0,4.4,11.7,7.4,68.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-02-27,14.0,18.8,9.1,0.0,3.9,8.9,8.0,75.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-02-28,14.0,16.9,11.0,39.3,4.7,12.8,0.0,87.0,Frío,Húmedo,Brisa,Lluvia notable,Nublado,"Frío, Húmedo, Brisa, Lluvia notable, Nublado."
2025-03-01,15.2,19.7,10.8,18.1,4.4,10.8,4.5,74.0,Agradable,Húmedo,Brisa,Lluvia notable,Parcialmente soleado,"Agradable, Húmedo, Brisa, Lluvia notable, Parcialmente soleado."
2025-03-02,14.6,17.0,12.1,2.3,4.4,12.8,0.5,90.0,Frío,Húmedo,Brisa,Lluvia notable,Nublado,"Frío, Húmedo, Brisa, Lluvia notable, Nublado."
2025-03-03,16.4,18.8,14.1,0.0,2.8,12.5,2.7,78.0,Agradable,Húmedo,Brisa,Sin lluvia,Nublado,"Agradable, Húmedo, Brisa, Sin lluvia, Nublado."
2025-03-04,16.0,20.6,11.4,0.0,3.1,7.2,3.1,80.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2025-03-05,15.3,16.8,13.8,1.0,3.3,10.8,0.0,86.0,Agradable,Húmedo,Brisa,Lluvia ligera,Nublado,"Agradable, Húmedo, Brisa, Lluvia ligera, Nublado."
2025-03-06,16.4,19.1,13.7,0.1,2.5,8.9,0.3,77.0,Agradable,Húmedo,Brisa,Lluvia ligera,Nublado,"Agradable, Húmedo, Brisa, Lluvia ligera, Nublado."
2025-03-07,15.8,18.6,13.0,25.6,3.1,9.2,0.4,86.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2025-03-08,13.1,16.1,10.1,22.6,5.6,18.6,1.9,88.0,Frío,Húmedo,Brisa,Lluvia notable,Nublado,"Frío, Húmedo, Brisa, Lluvia notable, Nublado."
2025-03-09,11.1,14.2,8.0,63.8,2.2,18.9,1.3,92.0,Frío,Húmedo,Brisa,Lluvia notable,Nublado,"Frío, Húmedo, Brisa, Lluvia notable, Nublado."
2025-03-10,13.0,17.2,8.7,7.5,3.6,10.8,1.3,88.0,Frío,Húmedo,Brisa,Lluvia notable,Nublado,"Frío, Húmedo, Brisa, Lluvia notable, Nublado."
2025-03-11,16.4,20.4,12.4,3.7,2.5,10.3,5.2,70.0,Agradable,Húmedo,Brisa,Lluvia notable,Parcialmente soleado,"Agradable, Húmedo, Brisa, Lluvia notable, Parcialmente soleado."
2025-03-12,14.8,18.7,10.8,20.1,2.5,8.9,0.3,72.0,Frío,Húmedo,Brisa,Lluvia notable,Nublado,"Frío, Húmedo, Brisa, Lluvia notable, Nublado."
2025-03-13,15.0,17.9,12.0,15.7,4.2,16.4,2.7,84.0,Frío,Húmedo,Brisa,Lluvia notable,Nublado,"Frío, Húmedo, Brisa, Lluvia notable, Nublado."
2025-03-14,14.4,18.4,10.5,0.5,4.4,16.1,3.5,74.0,Frío,Húmedo,Brisa,Lluvia ligera,Parcialmente soleado,"Frío, Húmedo, Brisa, Lluvia ligera, Parcialmente soleado."
2025-03-15,12.4,18.4,6.4,0.0,3.3,9.2,8.4,59.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-03-16,13.6,18.2,9.0,0.3,1.9,6.7,3.7,72.0,Frío,Húmedo,Brisa,Lluvia ligera,Parcialmente soleado,"Frío, Húmedo, Brisa, Lluvia ligera, Parcialmente soleado."
2025-03-17,15.2,17.1,13.4,36.8,2.8,21.1,0.6,86.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2025-03-18,16.3,20.4,12.2,0.0,1.9,24.2,4.5,77.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2025-03-19,14.9,19.2,10.6,0.0,3.6,10.3,3.7,86.0,Frío,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Frío, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2025-03-20,17.2,20.2,14.1,4.5,2.8,13.3,4.0,79.0,Agradable,Húmedo,Brisa,Lluvia notable,Parcialmente soleado,"Agradable, Húmedo, Brisa, Lluvia notable, Parcialmente soleado."
2025-03-21,16.4,19.6,13.3,0.3,4.7,14.4,5.1,72.0,Agradable,Húmedo,Brisa,Lluvia ligera,Parcialmente soleado,"Agradable, Húmedo, Brisa, Lluvia ligera, Parcialmente soleado."
2025-03-22,15.2,20.0,10.5,0.0,4.4,12.8,7.1,49.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-03-23,11.9,14.6,9.2,3.2,3.3,14.4,2.2,75.0,Frío,Húmedo,Brisa,Lluvia notable,Nublado,"Frío, Húmedo, Brisa, Lluvia notable, Nublado."
2025-03-24,13.4,19.8,7.0,0.0,3.9,9.2,10.4,56.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-03-25,16.4,21.1,11.6,2.1,3.6,10.8,7.3,57.0,Agradable,Húmedo,Brisa,Lluvia notable,Soleado,"Agradable, Húmedo, Brisa, Lluvia notable, Soleado."
2025-03-26,15.8,22.5,9.2,0.0,,,8.2,,Agradable,Seco,,Sin lluvia,Soleado,"Agradable, Seco, nan, Sin lluvia, Soleado."
2025-03-27,16.8,24.2,9.4,0.0,4.2,8.9,9.8,51.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-03-28,18.6,25.4,11.9,0.0,5.6,12.5,11.6,44.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-03-29,21.1,28.2,14.0,0.0,6.1,12.8,11.7,36.0,Agradable,Seco,Brisa,Sin lluvia,Soleado,"Agradable, Seco, Brisa, Sin lluvia, Soleado."
2025-03-30,16.9,20.0,13.8,0.0,4.2,10.3,11.6,59.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-03-31,14.6,21.2,8.1,0.0,3.3,7.8,11.1,54.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2025-04-01,16.0,22.2,9.9,0.0,3.3,8.9,9.4,53.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-04-02,18.6,24.6,12.5,3.0,5.0,12.5,9.0,62.0,Agradable,Húmedo,Brisa,Lluvia notable,Soleado,"Agradable, Húmedo, Brisa, Lluvia notable, Soleado."
2025-04-03,16.6,18.6,14.6,7.4,1.4,6.7,0.1,86.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2025-04-04,17.0,21.0,13.1,2.0,4.7,10.8,2.3,87.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2025-04-05,16.4,22.3,10.6,0.0,3.6,8.3,7.1,59.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-04-06,19.2,24.1,14.2,0.0,5.8,11.4,9.7,50.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-04-07,19.2,23.9,14.5,0.0,4.2,11.4,11.9,56.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-04-08,17.4,24.6,10.3,0.0,3.3,8.3,11.7,56.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-04-09,19.6,25.8,13.4,0.0,3.6,6.7,8.4,53.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-04-10,18.2,21.4,15.1,0.1,3.6,10.8,3.2,69.0,Agradable,Húmedo,Brisa,Lluvia ligera,Parcialmente soleado,"Agradable, Húmedo, Brisa, Lluvia ligera, Parcialmente soleado."
2025-04-11,18.8,22.0,15.5,5.3,3.9,10.3,2.7,74.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2025-04-12,16.7,18.1,15.3,3.4,2.2,7.8,0.1,96.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2025-04-13,19.3,24.3,14.3,0.0,3.9,10.3,2.4,67.0,Agradable,Húmedo,Brisa,Sin lluvia,Nublado,"Agradable, Húmedo, Brisa, Sin lluvia, Nublado."
2025-04-14,19.0,23.7,14.2,2.0,3.3,10.8,4.9,60.0,Agradable,Húmedo,Brisa,Lluvia notable,Parcialmente soleado,"Agradable, Húmedo, Brisa, Lluvia notable, Parcialmente soleado."
2025-04-15,15.8,20.8,10.8,0.05,5.6,18.9,5.1,54.0,Agradable,Húmedo,Brisa,Lluvia ligera,Parcialmente soleado,"Agradable, Húmedo, Brisa, Lluvia ligera, Parcialmente soleado."
2025-04-16,15.5,21.1,9.9,0.0,4.4,11.7,11.1,45.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-04-17,19.4,24.8,13.9,0.0,3.6,9.7,7.0,57.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-04-18,19.1,23.5,14.7,0.0,4.2,11.4,11.5,70.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-04-19,17.1,21.7,12.5,0.0,4.4,15.0,8.8,43.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2025-04-20,16.2,22.5,9.9,0.0,5.0,13.9,5.9,51.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
